"sitename","datasetid","taxon","base_prop","post_prop","abs_diff","bc_contribution","direction","category","group"
"Kelly's Lough",14110,"Tilia",0.00013395381558752,0.000389446819793842,0.000255493004206321,0.000127746502103161,"increase","climate_sensitive_tree","A_anthropogenic"
"Kelly's Lough",14110,"Succisa",0,0.000254119542378829,0.000254119542378829,0.000127059771189414,"increase","other","A_anthropogenic"
"Kelly's Lough",14110,"Lactuca",0.000212375767657595,0.000461715026358611,0.000249339258701016,0.000124669629350508,"increase","other","A_anthropogenic"
"Kelly's Lough",14110,"Thelypteris",0.000226015759366857,0,0.000226015759366857,0.000113007879683428,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Cryptogramma-type",0,0.000222271615914648,0.000222271615914648,0.000111135807957324,"increase","other","A_anthropogenic"
"Kelly's Lough",14110,"Melampyrum",0.000213071463999256,0,0.000213071463999256,0.000106535731999628,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Caryophyllaceae",0.000334861275333793,0.000127681307456588,0.000207179967877205,0.000103589983938602,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Tilletia",0,0.000202470135654991,0.000202470135654991,0.000101235067827495,"increase","other","A_anthropogenic"
"Kelly's Lough",14110,"Juniperus",0.000190715741458314,0,0.000190715741458314,9.53578707291571e-05,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Aster-type",5.81564408258215e-05,0.000238817115413912,0.000180660674588091,9.03303372940454e-05,"increase","other","A_anthropogenic"
"Kelly's Lough",14110,"Sinapis-type",0.000135079846138943,0,0.000135079846138943,6.75399230694716e-05,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Valeriana",0,0.000134084204880665,0.000134084204880665,6.70421024403325e-05,"increase","other","A_anthropogenic"
"Kelly's Lough",14110,"Rumex obtusifolius",0.000250559128775009,0.000118525542254356,0.000132033586520653,6.60167932603265e-05,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Artemisia",0.000130189074779755,0,0.000130189074779755,6.50945373898774e-05,"decrease","arable","A_anthropogenic"
"Kelly's Lough",14110,"Plantago lanceolata",0,0.000127681307456588,0.000127681307456588,6.38406537282942e-05,"increase","pastoral","A_anthropogenic"
"Kelly's Lough",14110,"Menyanthes",0,0.000127681307456588,0.000127681307456588,6.38406537282942e-05,"increase","wetland","A_anthropogenic"
"Kelly's Lough",14110,"Athyrium",0,0.000119303268909568,0.000119303268909568,5.96516344547841e-05,"increase","other","A_anthropogenic"
"Kelly's Lough",14110,"Trifolium-type",0,0.000119303268909568,0.000119303268909568,5.96516344547841e-05,"increase","other","A_anthropogenic"
"Kelly's Lough",14110,"Rumex acetosella",7.72857253265322e-05,0,7.72857253265322e-05,3.86428626632661e-05,"decrease","pastoral","A_anthropogenic"
"Kelly's Lough",14110,"Vicia-type",7.72857253265322e-05,0,7.72857253265322e-05,3.86428626632661e-05,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Potamogeton",6.93433187712364e-05,0,6.93433187712364e-05,3.46716593856182e-05,"decrease","wetland","A_anthropogenic"
"Kelly's Lough",14110,"Dryopteris dilatata",6.93433187712364e-05,0,6.93433187712364e-05,3.46716593856182e-05,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Sorbus",7.27960981291403e-05,0.00012643823492224,5.36421367931002e-05,2.68210683965501e-05,"increase","other","A_anthropogenic"
"Kelly's Lough",14110,"Campanula",8.21085474997947e-05,0.000127681307456588,4.55727599567936e-05,2.27863799783968e-05,"increase","other","A_anthropogenic"
"Kelly's Lough",14110,"Lythrum salicaria",0.000130189074779755,0.000119303268909568,1.08858058701867e-05,5.44290293509334e-06,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Anthemis-type",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Fagus",0,0,0,0,"decrease","other_tree","A_anthropogenic"
"Kelly's Lough",14110,"Poaceae (Cerealia)",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Epilobium",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Saxifraga-type",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Typha latifolia",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Juglans",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Sambucus",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Carpinus",0,0,0,0,"decrease","other_tree","A_anthropogenic"
"Kelly's Lough",14110,"Acer",0,0,0,0,"decrease","other_tree","A_anthropogenic"
"Kelly's Lough",14110,"Fabaceae",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Polygala",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Trichomanes",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Prunus",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Cirsium",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Crataegus",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Polystichum",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Helianthemum",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Callitriche",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Scabiosa",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Pulmonaria obscura-type",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Adiantum",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Hypericum-type",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Ulex",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Urtica",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Rhinanthus",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Picea",0,0,0,0,"decrease","other","A_anthropogenic"
"Kelly's Lough",14110,"Empetrum",0,0,0,0,"decrease","heath","A_anthropogenic"
"Kelly's Lough",14110,"Myriophyllum",0,0,0,0,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Corylus",0.451707963123954,0.13623290736361,0.315475055760344,0.157737527880172,"decrease","climate_sensitive_tree","A_anthropogenic"
"King's Pool",4150,"Poaceae",0.0239360971940931,0.234424715027324,0.210488617833231,0.105244308916615,"increase","other","A_anthropogenic"
"King's Pool",4150,"Alnus",0.074990081470251,0.164061598755991,0.0890715172857398,0.0445357586428699,"increase","other_tree","A_anthropogenic"
"King's Pool",4150,"Quercus",0.207391990407362,0.120820771574934,0.0865712188324284,0.0432856094162142,"decrease","other_tree","A_anthropogenic"
"King's Pool",4150,"Cyperaceae",0.00882827491385686,0.0915748994181964,0.0827466245043396,0.0413733122521698,"increase","wetland","A_anthropogenic"
"King's Pool",4150,"Betula",0.0831047681433411,0.021202926892248,0.0619018412510931,0.0309509206255465,"decrease","climate_sensitive_tree","A_anthropogenic"
"King's Pool",4150,"Ulmus",0.0570825864300497,0.00583177963648287,0.0512508067935668,0.0256254033967834,"decrease","climate_sensitive_tree","A_anthropogenic"
"King's Pool",4150,"Pinus",0.0503734769216491,0.00381695151453476,0.0465565254071143,0.0232782627035572,"decrease","climate_sensitive_tree","A_anthropogenic"
"King's Pool",4150,"Plantago lanceolata",6.54321795459007e-05,0.0354800275230753,0.0354145953435294,0.0177072976717647,"increase","pastoral","A_anthropogenic"
"King's Pool",4150,"Typha angustifolia/Sparganium",0.000514335881753219,0.025161149211394,0.0246468133296408,0.0123234066648204,"increase","other","A_anthropogenic"
"King's Pool",4150,"Rumex acetosella",0.00041444513099547,0.0228254772399199,0.0224110321089244,0.0112055160544622,"increase","pastoral","A_anthropogenic"
"King's Pool",4150,"Pteridium",0.00514275579421766,0.0250924550281167,0.019949699233899,0.0099748496169495,"increase","pastoral","A_anthropogenic"
"King's Pool",4150,"Cichorioideae",0,0.0148440216351281,0.0148440216351281,0.00742201081756407,"increase","other","A_anthropogenic"
"King's Pool",4150,"Polypodiophyta",0.00705907476804911,0.0208694609640858,0.0138103861960367,0.00690519309801833,"increase","other","A_anthropogenic"
"King's Pool",4150,"Filipendula",0.00426531757914096,0.0114596000244344,0.00719428244529342,0.00359714122264671,"increase","wetland","A_anthropogenic"
"King's Pool",4150,"Calluna vulgaris",0.000129790526823543,0.00627628009037195,0.0061464895635484,0.0030732447817742,"increase","pastoral","A_anthropogenic"
"King's Pool",4150,"Ranunculus",0.00216354308192607,0.00738325646000331,0.00521971337807725,0.00260985668903862,"increase","pastoral","A_anthropogenic"
"King's Pool",4150,"Apiaceae",7.67931193365075e-05,0.00451229290629448,0.00443549978695798,0.00221774989347899,"increase","other","A_anthropogenic"
"King's Pool",4150,"Tilia",0.0103830646059275,0.00699364177830003,0.00338942282762747,0.00169471141381373,"decrease","climate_sensitive_tree","A_anthropogenic"
"King's Pool",4150,"Potamogeton",0.00135592482818017,0.00438169881521469,0.00302577398703452,0.00151288699351726,"increase","wetland","A_anthropogenic"
"King's Pool",4150,"Fraxinus",0.00313087962161778,0.00596310836693995,0.00283222874532217,0.00141611437266109,"increase","other_tree","A_anthropogenic"
"King's Pool",4150,"Galium",0.000170910766395331,0.00240874818191463,0.0022378374155193,0.00111891870775965,"increase","other","A_anthropogenic"
"King's Pool",4150,"Polypodium",0.00047778634440388,0.00241386585733801,0.00193607951293413,0.000968039756467065,"increase","other","A_anthropogenic"
"King's Pool",4150,"Caryophyllaceae",0,0.00190923358787298,0.00190923358787298,0.000954616793936491,"increase","other","A_anthropogenic"
"King's Pool",4150,"Potentilla",0.000103562551781276,0.00197853557705839,0.00187497302527711,0.000937486512638557,"increase","pastoral","A_anthropogenic"
"King's Pool",4150,"Amaranthaceae",0.000175469587234293,0.00181705273969023,0.00164158315245593,0.000820791576227966,"increase","other","A_anthropogenic"
"King's Pool",4150,"Brassicaceae",7.73993808049536e-05,0.00156257206130436,0.0014851726804994,0.000742586340249702,"increase","other","A_anthropogenic"
"King's Pool",4150,"Typha latifolia",0,0.00134424792798606,0.00134424792798606,0.000672123963993029,"increase","other","A_anthropogenic"
"King's Pool",4150,"Lotus",0,0.00117596163633544,0.00117596163633544,0.000587980818167721,"increase","other","A_anthropogenic"
"King's Pool",4150,"Plantago major/P. media",0,0.00113558744663731,0.00113558744663731,0.000567793723318655,"increase","other","A_anthropogenic"
"King's Pool",4150,"Senecio-type",0.000277435030942561,0.00128835717744018,0.00101092214649762,0.00050546107324881,"increase","other","A_anthropogenic"
"King's Pool",4150,"Sphagnum",7.73993808049536e-05,0.00103185335918602,0.000954453978381063,0.000477226989190532,"increase","wetland","A_anthropogenic"
"King's Pool",4150,"Artemisia",0.000486046850245726,0.00115117712865014,0.000665130278404416,0.000332565139202208,"increase","arable","A_anthropogenic"
"King's Pool",4150,"Poaceae (Cerealia-type)",0,0.000657348175294586,0.000657348175294586,0.000328674087647293,"increase","other","A_anthropogenic"
"King's Pool",4150,"Rumex obtusifolius",0.000103562551781276,0.000669667087129921,0.000566104535348645,0.000283052267674322,"increase","other","A_anthropogenic"
"King's Pool",4150,"Matricaria",6.39386189258312e-05,0.000562708814482277,0.000498770195556446,0.000249385097778223,"increase","other","A_anthropogenic"
"King's Pool",4150,"Fagus",0,0.000397716814606304,0.000397716814606304,0.000198858407303152,"increase","other_tree","A_anthropogenic"
"King's Pool",4150,"Salix",0.00300146224113545,0.00339076436945884,0.000389302128323385,0.000194651064161693,"increase","other_tree","A_anthropogenic"
"King's Pool",4150,"Succisa",0.000180961932586229,0.000544335521313825,0.000363373588727596,0.000181686794363798,"increase","other","A_anthropogenic"
"King's Pool",4150,"Cirsium",6.22471210706505e-05,0.000374200175405029,0.000311953054334378,0.000155976527167189,"increase","other","A_anthropogenic"
"King's Pool",4150,"Thalictrum",0.000470853318477699,0.000179837792953857,0.000291015525523843,0.000145507762761921,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Urtica",0,0.000270088199591997,0.000270088199591997,0.000135044099795999,"increase","other","A_anthropogenic"
"King's Pool",4150,"Equisetum",0,0.00024814819234968,0.00024814819234968,0.00012407409617484,"increase","other","A_anthropogenic"
"King's Pool",4150,"Persicaria maculosa-type",0,0.000240968731416893,0.000240968731416893,0.000120484365708447,"increase","other","A_anthropogenic"
"King's Pool",4150,"Stachys-type",0,0.000210364389932362,0.000210364389932362,0.000105182194966181,"increase","other","A_anthropogenic"
"King's Pool",4150,"Empetrum",0,0.000200396085465171,0.000200396085465171,0.000100198042732585,"increase","heath","A_anthropogenic"
"King's Pool",4150,"Hypericum",0,0.000197907831495618,0.000197907831495618,9.89539157478089e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Veronica",0,0.000165103694571053,0.000165103694571053,8.25518472855263e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Sambucus",7.03630734590487e-05,0.000232820275184457,0.000162457201725408,8.12286008627039e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Hedera",0.000228483969229695,0.000381209862491596,0.000152725893261901,7.63629466309503e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Ilex",0,0.000139607727495287,0.000139607727495287,6.98038637476436e-05,"increase","other_tree","A_anthropogenic"
"King's Pool",4150,"Mentha-type",8.71459694989107e-05,0.000221828401761735,0.000134682432262824,6.73412161314121e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Lamium-type",0.000373265878122301,0.000248782930412584,0.000124482947709716,6.22414738548582e-05,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Rubus-type",0.000123842439826425,0,0.000123842439826425,6.19212199132125e-05,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Trifolium pratense-type",0,0.000112286318738797,0.000112286318738797,5.61431593693985e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Polygonum aviculare",0,9.45726304106165e-05,9.45726304106165e-05,4.72863152053083e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Thelypteris palustris",9.41176470588235e-05,0,9.41176470588235e-05,4.70588235294118e-05,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Hydrocotyle",0,9.0702947845805e-05,9.0702947845805e-05,4.53514739229025e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Saxifraga hirculus",8.71459694989107e-05,0.000176306674968584,8.91607054696733e-05,4.45803527348366e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Bryophyta",8.71459694989107e-05,0,8.71459694989107e-05,4.35729847494553e-05,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Asteroideae",0,8.46367601082589e-05,8.46367601082589e-05,4.23183800541294e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Juniperus",7.54147812971342e-05,0,7.54147812971342e-05,3.77073906485671e-05,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Centaurea nigra",0,6.95656827135967e-05,6.95656827135967e-05,3.47828413567984e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Rosa",0.000128716694555284,6.25306716902278e-05,6.6186022865056e-05,3.3093011432528e-05,"decrease","other","A_anthropogenic"
"King's Pool",4150,"cf. Digitalis",6.43583472776419e-05,0,6.43583472776419e-05,3.2179173638821e-05,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Ericaceae",0,6.30574381817448e-05,6.30574381817448e-05,3.15287190908724e-05,"increase","pastoral","A_anthropogenic"
"King's Pool",4150,"Nymphaea",0,6.2605757437079e-05,6.2605757437079e-05,3.13028787185395e-05,"increase","wetland","A_anthropogenic"
"King's Pool",4150,"Dryopteris",0,6.04370231877395e-05,6.04370231877395e-05,3.02185115938698e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Geum-type",0,6.01413321305067e-05,6.01413321305067e-05,3.00706660652533e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Menyanthes trifoliata",0,5.55982835457105e-05,5.55982835457105e-05,2.77991417728552e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Solanum dulcamara",0,5.39374325782093e-05,5.39374325782093e-05,2.69687162891046e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Carpinus",7.67931193365075e-05,0.000124510666373679,4.77175470371717e-05,2.38587735185858e-05,"increase","other_tree","A_anthropogenic"
"King's Pool",4150,"Myriophyllum spicatum",6.25782227784731e-05,0.000109705279805688,4.71270570272147e-05,2.35635285136074e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Centaurea cyanus",0,4.42673749446658e-05,4.42673749446658e-05,2.21336874723329e-05,"increase","arable","A_anthropogenic"
"King's Pool",4150,"Buxus",0,4.42673749446658e-05,4.42673749446658e-05,2.21336874723329e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Botrychium",0,4.38308130615823e-05,4.38308130615823e-05,2.19154065307911e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Valeriana",7.03630734590487e-05,2.70014850816795e-05,4.33615883773692e-05,2.16807941886846e-05,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Lythrum",6.54321795459007e-05,3.06936771025169e-05,3.47385024433838e-05,1.73692512216919e-05,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Rosaceae",0.00019787207621008,0.000232475478345286,3.46034021352062e-05,1.73017010676031e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Nuphar",6.39386189258312e-05,3.02343159486017e-05,3.37043029772295e-05,1.68521514886148e-05,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Persicaria lapathifolia",0,3.18369945877109e-05,3.18369945877109e-05,1.59184972938555e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Centaurea",0,3.08641975308642e-05,3.08641975308642e-05,1.54320987654321e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Apium-type",0,2.96296296296296e-05,2.96296296296296e-05,1.48148148148148e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Linaria",0.000127027498301675,9.75835202176071e-05,2.94439780840682e-05,1.47219890420341e-05,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Epilobium",0,2.70343336036767e-05,2.70343336036767e-05,1.35171668018383e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"cf. Geum",0,2.70343336036767e-05,2.70343336036767e-05,1.35171668018383e-05,"increase","other","A_anthropogenic"
"King's Pool",4150,"Viola",7.03630734590487e-05,6.26335908562869e-05,7.7294826027618e-06,3.8647413013809e-06,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Cannabis",0,0,0,0,"decrease","arable","A_anthropogenic"
"King's Pool",4150,"Trifolium repens-type",0,0,0,0,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Caltha",0,0,0,0,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Clematis",0,0,0,0,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Juglans",0,0,0,0,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Spergularia",0,0,0,0,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Trifolium undiff.",0,0,0,0,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Viola palustris",0,0,0,0,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Jasione",0,0,0,0,"decrease","pastoral","A_anthropogenic"
"King's Pool",4150,"Viburnum",0,0,0,0,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Persicaria amphibia",0,0,0,0,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Allium-type",0,0,0,0,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Crataegus-type",0,0,0,0,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Saxifraga",0,0,0,0,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Myriophyllum alterniflorum",0,0,0,0,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Taxus",0,0,0,0,"decrease","other_tree","A_anthropogenic"
"King's Pool",4150,"Glaux",0,0,0,0,"decrease","other","A_anthropogenic"
"King's Pool",4150,"cf. Chrysosplenium",0,0,0,0,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Vicia",0,0,0,0,"decrease","other","A_anthropogenic"
"King's Pool",4150,"Genista-type",0,0,0,0,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Pinus",0.332705594243487,0.136584418488531,0.196121175754956,0.0980605878774781,"decrease","climate_sensitive_tree","A_anthropogenic"
"Le Loch Sunart",41411,"Polypodiophyta",0.160462599381596,0.214524652371057,0.0540620529894613,0.0270310264947307,"increase","other","A_anthropogenic"
"Le Loch Sunart",41411,"Quercus",0.0519055890900357,0.0953323250092267,0.043426735919191,0.0217133679595955,"increase","other_tree","A_anthropogenic"
"Le Loch Sunart",41411,"Polypodium",0.0171445934659436,0.0597839196649612,0.0426393261990175,0.0213196630995088,"increase","other","A_anthropogenic"
"Le Loch Sunart",41411,"Cyperaceae",0.0526321357081602,0.094795253825958,0.0421631181177977,0.0210815590588989,"increase","wetland","A_anthropogenic"
"Le Loch Sunart",41411,"Betula",0.0546272366829808,0.0291094177849979,0.0255178188979829,0.0127589094489915,"decrease","climate_sensitive_tree","A_anthropogenic"
"Le Loch Sunart",41411,"Poaceae",0.0584188546317705,0.0830422051654938,0.0246233505337233,0.0123116752668617,"increase","other","A_anthropogenic"
"Le Loch Sunart",41411,"Alnus",0.00667563109629338,0.0260242951606989,0.0193486640644056,0.00967433203220278,"increase","other_tree","A_anthropogenic"
"Le Loch Sunart",41411,"Corylus",0.182710224350042,0.177842721855912,0.00486750249412968,0.00243375124706484,"decrease","climate_sensitive_tree","A_anthropogenic"
"Le Loch Sunart",41411,"Salix",0.00738707486392057,0.00252770550277945,0.00485936936114112,0.00242968468057056,"decrease","other_tree","A_anthropogenic"
"Le Loch Sunart",41411,"Ericaceae",0.011633924338289,0.0164924413947919,0.00485851705650296,0.00242925852825148,"increase","pastoral","A_anthropogenic"
"Le Loch Sunart",41411,"Calluna",0.00367888034543487,0.00721032512844762,0.00353144478301275,0.00176572239150637,"increase","other","A_anthropogenic"
"Le Loch Sunart",41411,"Myrica",0.000245098039215686,0.00346406549801646,0.00321896745880078,0.00160948372940039,"increase","wetland","A_anthropogenic"
"Le Loch Sunart",41411,"Osmunda",0.00180170065029318,0.00422155205600737,0.00241985140571419,0.00120992570285709,"increase","other","A_anthropogenic"
"Le Loch Sunart",41411,"Pteris",0.0138801969193447,0.0117800015297292,0.00210019538961551,0.00105009769480775,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Thalictrum",0.00152888595221382,0,0.00152888595221382,0.000764442976106908,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Cichorioideae",0.00152690190209792,0,0.00152690190209792,0.000763450951048961,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Ulmus",0.00640590495346792,0.00778917595048568,0.00138327099701776,0.000691635498508882,"increase","climate_sensitive_tree","A_anthropogenic"
"Le Loch Sunart",41411,"Selaginella",0.00135970191824264,0,0.00135970191824264,0.000679850959121321,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Filipendula",0.00311087127477214,0.00178578404290346,0.00132508723186868,0.000662543615934339,"decrease","wetland","A_anthropogenic"
"Le Loch Sunart",41411,"Amaranthaceae",0.00203707453003722,0.000763941940412529,0.00127313258962469,0.000636566294812343,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Artemisia",0.00138888888888889,0.00263005488579186,0.00124116599690297,0.000620582998451485,"increase","arable","A_anthropogenic"
"Le Loch Sunart",41411,"Asteroideae",0.00142376728302515,0.00251068806969428,0.00108692078666913,0.000543460393334563,"increase","other","A_anthropogenic"
"Le Loch Sunart",41411,"Polygonum aviculare",0.000772610679849123,0,0.000772610679849123,0.000386305339924561,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Cornus",0.000741616090880797,0,0.000741616090880797,0.000370808045440398,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Sphagnum",0.0211453721101089,0.0217850546741036,0.000639682563994649,0.000319841281997324,"increase","wetland","A_anthropogenic"
"Le Loch Sunart",41411,"Rumex",0.000490196078431373,0,0.000490196078431373,0.000245098039215686,"decrease","pastoral","A_anthropogenic"
"Le Loch Sunart",41411,"Lycopodium",0.000265392781316348,0,0.000265392781316348,0.000132696390658174,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Lamiaceae",0.000252525252525253,0,0.000252525252525253,0.000126262626262626,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Caryophyllaceae",0.0002465483234714,0,0.0002465483234714,0.0001232741617357,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Papaveraceae",0.000245098039215686,0,0.000245098039215686,0.000122549019607843,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Sorbus",0.000245098039215686,0,0.000245098039215686,0.000122549019607843,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Bistorta officinalis",0.000239463601532567,0,0.000239463601532567,0.000119731800766284,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Acer",0.000234082397003745,0,0.000234082397003745,0.000117041198501873,"decrease","other_tree","A_anthropogenic"
"Le Loch Sunart",41411,"Hedera",0.000215889464594128,0,0.000215889464594128,0.000107944732297064,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Geraniaceae",0.000214776632302405,0,0.000214776632302405,0.000107388316151203,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Brassicaceae",0,0,0,0,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Plantago",0,0,0,0,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Apiaceae",0,0,0,0,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Viburnum",0,0,0,0,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Fraxinus",0,0,0,0,"decrease","other_tree","A_anthropogenic"
"Le Loch Sunart",41411,"Abies",0,0,0,0,"decrease","other","A_anthropogenic"
"Le Loch Sunart",41411,"Juniperus",0,0,0,0,"decrease","other","A_anthropogenic"
"Llyn Cororion",44896,"Corylus/Myrica",0.306707942963354,0.0406810941521131,0.266026848811241,0.133013424405621,"decrease","other","A_anthropogenic"
"Llyn Cororion",44896,"Poaceae undiff.",0.0166452627446695,0.221361395870412,0.204716133125742,0.102358066562871,"increase","pastoral","A_anthropogenic"
"Llyn Cororion",44896,"Humulus/Cannabis",0,0.170548240988578,0.170548240988578,0.0852741204942888,"increase","other","A_anthropogenic"
"Llyn Cororion",44896,"Pinus",0.128495202709683,0.00203408904935966,0.126461113660323,0.0632305568301615,"decrease","climate_sensitive_tree","A_anthropogenic"
"Llyn Cororion",44896,"Quercus",0.175357724148667,0.0688604461618769,0.10649727798679,0.0532486389933948,"decrease","other_tree","A_anthropogenic"
"Llyn Cororion",44896,"Betula",0.214656413164678,0.124977860692076,0.0896785524726022,0.0448392762363011,"decrease","climate_sensitive_tree","A_anthropogenic"
"Llyn Cororion",44896,"Cyperaceae",0.00742562521169849,0.0582848950760236,0.0508592698643252,0.0254296349321626,"increase","wetland","A_anthropogenic"
"Llyn Cororion",44896,"Ulmus",0.034834278574119,0.0030092189291908,0.0318250596449282,0.0159125298224641,"decrease","climate_sensitive_tree","A_anthropogenic"
"Llyn Cororion",44896,"Cichorioideae",3.23750323750324e-05,0.0302493117359304,0.0302169367035554,0.0151084683517777,"increase","other","A_anthropogenic"
"Llyn Cororion",44896,"Rumex",0.000368436839598887,0.027645414341806,0.0272769775022072,0.0136384887511036,"increase","pastoral","A_anthropogenic"
